id,title,artist,album,track_number,genre
122648,Marianne,The Losers,"Young, Tough, Terrible",0,Soundtrack
122649,Rivers And Mountains,The Losers,"Young, Tough, Terrible",0,Soundtrack
122650,Sports!,The Losers,"Young, Tough, Terrible",0,Soundtrack
122651,Starting Over,The Losers,"Young, Tough, Terrible",0,Soundtrack
122654,"Young, Tough And Terrible",The Losers,"Young, Tough, Terrible",0,Soundtrack
122671,The Whisper,P C III,"Ad Astra, Vol. 2",1,New Age
122673,Onistwave,P C III,"Ad Astra, Vol. 2",3,New Age
122675,Snoday,P C III,"Ad Astra, Vol. 2",5,New Age
122683,L'intermede,Salmo,Kaos O Labo (Piece of Wood),5,Rock
122685,Kaos o MoMa,Salmo,Kaos O Labo (Piece of Wood),7,Rock
122686,69 la dernière seconde,Salmo,Kaos O Labo (Piece of Wood),8,Rock
122798,singaling,The Carnys,Stranger in the Ringer,1,Pop-corn
122799,impossible,The Carnys,Stranger in the Ringer,2,Pop-corn
122800,jumpy,The Carnys,Stranger in the Ringer,3,Pop-corn
122803,wildly unexpected,The Carnys,Stranger in the Ringer,6,Pop-corn
122804,smelliest,The Carnys,Stranger in the Ringer,7,Pop-corn
122805,having fun,The Carnys,Stranger in the Ringer,8,Pop-corn
122806,bearded,The Carnys,Stranger in the Ringer,9,Pop-corn
122807,nitemare,The Carnys,Stranger in the Ringer,10,Pop-corn
122808,lions,The Carnys,Stranger in the Ringer,11,Pop-corn
122809,foolsgame,The Carnys,Stranger in the Ringer,12,Pop-corn
122810,no smilage,The Carnys,Stranger in the Ringer,13,Pop-corn
122832,Mount Rey,Sci Fi Industries,Orpheus's Walk,1,Electronic
122901,Zeffa,Hicham Chahidi,Arabikom,1,Ethnic
122910,GOODNIGHT ZUKI,ODOR BABY,AVIATION CRAB ORCHESTRA (AN EPIC SAGA),8,Noise
122911,Hibernation Sickness / Replicate,Disappears,Live at Primavera Sound 2015,1,
122932,Long Gone,Eszter Balint,"Live on WFMU with Irene Trudel: July 14, 2015",1,
122934,All You Need,Eszter Balint,"Live on WFMU with Irene Trudel: July 14, 2015",3,
122935,The Mother,Eszter Balint,"Live on WFMU with Irene Trudel: July 14, 2015",4,
122936,Exit at 63,Eszter Balint,"Live on WFMU with Irene Trudel: July 14, 2015",5,
122959,Ups and Downs (Single Version),Third Mind Movement,Ups and Downs,1,suRRism-Phonoethics
122999,Overlooking Eternity,Anima,Convalescence,1,Chillstep
123000,Incubating In Ice,Anima,Convalescence,2,Chillstep
123001,The Rain Dance,Anima,Convalescence,3,Chillout
123002,You Are Truth,Anima,Convalescence,4,Chillstep
123003,Convalescence I: Walk Again,Anima,Convalescence,5,Chillout
123004,Convalescence II: Love Again,Anima,Convalescence,5,Chillout
123094,A Country Dance,Joanna Sternberg,"Live on WFMU's Shrunken Planet with Jeffrey Davison - July 11, 2015",1,Folk
123096,The Love I Give,Joanna Sternberg,"Live on WFMU's Shrunken Planet with Jeffrey Davison - July 11, 2015",2,Folk
123097,Lullaby To Myself,Joanna Sternberg,"Live on WFMU's Shrunken Planet with Jeffrey Davison - July 11, 2015",3,Folk
123099,I'll Make You Mine,Joanna Sternberg,"Live on WFMU's Shrunken Planet with Jeffrey Davison - July 11, 2015",6,Folk
123147,One Million Ways,K3N,One Million Ways,0,
123273,Relax,Son Altesse Furieuse,Impertinences,11,
123278,Turf (Raw - Live),STYPTIC,Raw Live,3,
123333,They Don't Want My Blood,Zena,Straight World,1,
123342,Seen,Zena,Straight World,10,
123427,Don't Wanna Lose,Ex Hex,Live at Primavera Sound 2015,1,Punk
123438,Mustard Sally,The Dread,The Dread - FMA Sampler,3,Hip-Hop
123439,Permission,The Dread,The Dread - FMA Sampler,4,Hip-Hop
123440,Staring At The Sun,The Dread,The Dread - FMA Sampler,2,Hip-Hop
123441,Thrashin,The Dread,The Dread - FMA Sampler,5,Hip-Hop
123442,Wheels Of Fortune (411),The Dread,The Dread - FMA Sampler,1,Hip-Hop
123458,Vincent - Demo Tape Track 5,Ian Alex Mac,Gauge Demo Tapes 1997-1998,5,Soundtrack
123461,Acoustic Douchedick - Demo Tape Bonus Track 3,Ian Alex Mac,Gauge Demo Tapes 1997-1998,8,Soundtrack
123467,Let Her Go - Studio Tape Track 4,Ian Alex Mac,Gauge Demo Tapes 1997-1998,14,Soundtrack
123468,Carol Annes Crunch - Studio Tape Track 5,Ian Alex Mac,Gauge Demo Tapes 1997-1998,15,Soundtrack
123474,Dificult Landscapes,Dropout Patrol,Live in Potsdam,6,Indie-Rock
123484,A Home in a Lighthouse,Andrew Seistrup,Chapter One,0,
123485,Footsteps,Andrew Seistrup,Chapter One,0,
123486,Good Will Come,Andrew Seistrup,Chapter One,0,
123487,In Our Hands,Andrew Seistrup,Chapter One,0,
123488,Lanterns,Andrew Seistrup,Chapter One,0,
123490,Ketchup,David Mumford,Be Back Soon EP,2,Singer-Songwriter
123494,The Right Train Meet / Meet Me Tomorrow,David Mumford,Night Moves,3,Singer-Songwriter
123501,Bit Bossa,Azureflux,Pocket Boy,7,Jazz
123502,Pocket Mirror Main Theme,Azureflux,Pocket Boy,8,Jazz
123503,shine (Azureflux Remix),ogui,Pocket Boy,9,Jazz
123504,Sustos (Azureflux Remix),Dragão Inkomodo,Pocket Boy,10,Jazz
123505,Reformat The Planet (Azureflux Remix),Bit Shifter,Pocket Boy,11,Jazz
123506,About 10 Hours Looking At The Ceiling (Azureflux Arrange),Irisu Syndrome,Pocket Boy,12,Jazz
123509,Woman,Red Trees,La bèl pop (fifth anniversary compilation),8,
123523,Here At Last,Andrew Seistrup,Here At Last,0,
123614,Number 1 Good Time Rap Song (A Mixx for '86),Cassette Tape Bandits,The Shonen Sporks EP,2,Hip-Hop
123641,Pop Tart,Tha Silent Partner,SIX ONNA 7 (Part 3.5),2,Hip-Hop
123645,Simon Pegg,Tha Silent Partner,SIX ONNA 7 (Part 3.5),6,Hip-Hop
123647,Side B: Hall Of Dope / Chaos On The One (Part 2) / Old Snow,C-Doc,SIX ONNA 7 (Part 1),2,Hip-Hop
123760,Woods,Hawkin,Woods,1,
123761,Week 1 - rain,Hawkin,Thoughts On Weeks,1,Instrumental
123762,Week 2 - reminder,Hawkin,Thoughts On Weeks,2,Instrumental
123763,Week 3 - star,Hawkin,Thoughts On Weeks,3,Instrumental
123764,Week 4 - clarity,Hawkin,Thoughts On Weeks,4,Instrumental
123821,...E Você Espera Por Tanto Tempo Que Já Não Lembra Mais o Porquê,E A Terra Nunca Me Pareceu Tão Distante,Vazio,3,Post-Rock
123825,Strength,Mesmerists,Left songs,1,New Wave
123832,Drawn by the Stars,Mesmerists,Left songs,8,New Wave
123834,Three Times,Mesmerists,Left songs,10,New Wave
123835,Ocean,Mesmerists,Left songs,11,New Wave
123866,Nasty Boots,The Barreracudas,"Live on WFMU with Todd-o-phonic Todd: Aug 15, 2015",5,Garage
123867,Cut Me Loose,The Barreracudas,"Live on WFMU with Todd-o-phonic Todd: Aug 15, 2015",6,Garage
123868,Promises,The Barreracudas,"Live on WFMU with Todd-o-phonic Todd: Aug 15, 2015",7,Garage
123899,Rebel Angels,Rachel Mason,"Live at WFMU on Scott Williams Show, 7/20/2015",7,
123932,Dekotoraaaa!,Taseh,Dekotora,1,
123933,Birds of Paradise Marching Band,Taseh,Dekotora,2,
123934,Honk Kong,Taseh,Dekotora,3,
123935,Lorry,Taseh,Dekotora,4,
123936,Shiny Stainless Steel,Taseh,Dekotora,5,
123937,Love of a Neon Girl,Taseh,Dekotora,6,
123938,Eagle Over Mount Fuji,Taseh,Dekotora,7,
123964,5-11-15,BenJamin Banger,#JustBecause,1,B.A.N.G
123965,Freestlye 30,BenJamin Banger,#JustBecause,2,B.A.N.G
123966,Bruce Wayne,BenJamin Banger,#JustBecause,3,B.A.N.G
123968,Michael Van Allen,BenJamin Banger,#JustBecause,5,B.A.N.G
123969,Ric Flair,BenJamin Banger,#JustBecause,6,B.A.N.G
123970,Agoge,BenJamin Banger,#JustBecause,7,B.A.N.G
123971,Freestyle 32,BenJamin Banger,#JustBecause,8,B.A.N.G
123972,Awkward Romance,BenJamin Banger,#JustBecause,9,B.A.N.G
123973,Ric Flair 1.5,BenJamin Banger,#JustBecause,10,B.A.N.G
123974,Everything New (2015),BenJamin Banger,#JustBecause,11,B.A.N.G
123975,AYYYYYYYYYYYYYY,BenJamin Banger,#JustBecause,12,B.A.N.G
123976,Big Gete Star,BenJamin Banger,#JustBecause,13,B.A.N.G
123977,Freestyle 33,BenJamin Banger,#JustBecause,14,B.A.N.G
123978,"Fuck Yall, Im Goin Pop",BenJamin Banger,#JustBecause,15,B.A.N.G
123979,Moments,BenJamin Banger,#JustBecause,16,B.A.N.G
123980,Ric Flair 2,BenJamin Banger,#JustBecause,17,B.A.N.G
123981,Shine Bright,"The Polish Ambassador, Mr. Lif, Ayla Nereo",Terra Bella,1,
123986,Dreaming of Banjos,"The Polish Ambassador, Mr. Lif, Ayla Nereo",Terra Bella,6,
124154,не осуждайте Гитлера (он болен) ...,Kosta T,ALLBIOM,19,Avant-Garde
124175,Breeeze,Jelsonic,Various Moods II,0,Soundtrack
124176,Lost Longing,Jelsonic,Various Moods II,0,Soundtrack
124177,Darkling Skies,Jelsonic,Various Moods II,0,Soundtrack
124178,Seasong,Jelsonic,Various Moods II,0,Soundtrack
124179,Another Brilliant Age,Jelsonic,Various Moods II,0,Soundtrack
124180,No Doubt,Jelsonic,Various Moods II,0,Soundtrack
124181,Haven,Jelsonic,Various Moods II,0,Soundtrack
124183,Saying Goodbye In The Rain (string),Jelsonic,Various Moods II,0,Soundtrack
124184,Heist,Bloodgod,Pseudologia Phantastica,1,Death Metal
124185,Wrecking Ball Surprise,Bloodgod,Pseudologia Phantastica,2,Death Metal
124186,Bloodgod,Bloodgod,Pseudologia Phantastica,3,Death Metal
124201,Sungazers,Octagrape,"Live on WFMU with Brian Turner: Aug 25, 2015",6,Other
124231,AVIATION CRAB ORCHESTRA (PACHELBELS CANNON),ODOR BABY,AVIATION CRAB ORCHESTRA (AN EPIC SAGA),9,Noise
124391,Impulsion pt.1,Radius System,Escape / Restart,5,Rock
124392,Into Orbit,Radius System,Escape / Restart,6,Rock
124393,Impulsion pt.2,Radius System,Escape / Restart,7,Rock
124394,Not Coming Back,Radius System,Escape / Restart,8,Rock
124409,Race Against Time,Furchick,"Live on Blurred and Obscured with Jonathan Herweg, 8/23/2015",1,Noise
124411,Get A Haircut,Furchick,"Live on Blurred and Obscured with Jonathan Herweg, 8/23/2015",2,Experimental
124424,Variations On A Theme by V-Effect,Bob Bannister,"Live at WFMU's Monty Hall for Airborne Event with Dan Bodah, 11/2/2014",1,singer-songwriter
124425,One Tortured Winter,Bob Bannister,"Live at WFMU's Monty Hall for Airborne Event with Dan Bodah, 11/2/2014",3,singer-songwriter
124426,House Was On Fire,Bob Bannister,"Live at WFMU's Monty Hall for Airborne Event with Dan Bodah, 11/2/2014",2,singer-songwriter
124460,Devil's Own Strumpet,Clean,"Live on Champ Sound with DJ Guy on WFMU, 6/29/2015",3,Metal
124461,Inheritance From The Classical World,Clean,"Live on Champ Sound with DJ Guy on WFMU, 6/29/2015",4,Metal
124470,Poppers,Natural Causes,"Live on WFMU's Three Chord Monte with Joe Belock, 8/31/15",9,Rock
124474,Funny Ways,Attic Ted,Hemogoblin,1,weirdo carnival
124477,Ring Goes The Phone,Attic Ted,Hemogoblin,4,weirdo carnival
124479,Sounds Of Sold,Attic Ted,Hemogoblin,6,weirdo carnival
124480,The Black Condor,Attic Ted,Hemogoblin,7,weirdo carnival
124481,Farmer John,Attic Ted,Hemogoblin,8,weirdo carnival
124482,Went To Sea,Attic Ted,Hemogoblin,9,weirdo carnival
124483,Stilts,Attic Ted,Hemogoblin,10,weirdo carnival
124484,Adios,Attic Ted,Hemogoblin,11,weirdo carnival
124485,Hopper's Encore,Attic Ted,Hemogoblin,12,weirdo carnival
124509,'n Wind fuatan,Josef Nadek,Kråch,1,suRRism-Phonoethics
124517,Sad Songs Pt.I - Bells,Fake Cats Project,Sad Songs,1,suRRism-Phonoethics
124518,Sad Songs Pt.II - Unverklaerte Nacht,Fake Cats Project,Sad Songs,2,suRRism-Phonoethics
124519,Sad Songs Pt.III - A Simple Etude For Overdriven Bass,Fake Cats Project,Sad Songs,3,suRRism-Phonoethics
124554,The Need,Uno Datwangi,In Sequence,3,
124555,To Survive,Uno Datwangi,In Sequence,4,
124702,Campus News Set Back Bill Interlude,K. Sparks,Super Senior,21,Hip-Hop
124752,Aitken Basin,Damscray,Shikomizue,1,Dubstep
124753,Kyoketsu Shoge,IM140,Shikomizue,2,Dubstep
124754,Carry A Nation,Maartez,Shikomizue,3,Dubstep
124755,The Void,Gritt,Shikomizue,4,Dubstep
124756,Ninja,Indikings,Shikomizue,5,Dubstep
124870,"Five-O (Improvisation for Five Police Scanners, Three Synthesizers, and Sound Effects Tape)",Ross Oldenburg,Assorted Works,2,
124872,Drown in Mirrors,Sergey Cheremisinov,Sea and Night,1,Soundtrack
124873,Crystal Echoes,Sergey Cheremisinov,Sea and Night,2,Soundtrack
124874,Mindship,Sergey Cheremisinov,Sea and Night,3,Soundtrack
124875,Sea and Night,Sergey Cheremisinov,Sea and Night,4,Soundtrack
124876,Fragile Ice,Sergey Cheremisinov,Sea and Night,5,Soundtrack
124877,North,Sergey Cheremisinov,Sea and Night,6,Soundtrack
124891,Proyecto U-90,Gabriel Pereira Spurr,La vida secreta del Coronel Kurtz,4,Avant-Garde
124892,Proyecto U-4 (coda U-20),Gabriel Pereira Spurr,La vida secreta del Coronel Kurtz,7,Avant-Garde
124912,Runner,Six Umbrellas,The Psychedelic And,1,Ambient Electronic
124913,Monster,Six Umbrellas,The Psychedelic And,2,Ambient Electronic
124915,Monument,Six Umbrellas,The Psychedelic And,5,Ambient Electronic
124916,Zombie Disco,Six Umbrellas,The Psychedelic And,6,Ambient Electronic
124917,The And Of The World,Six Umbrellas,The Psychedelic And,7,Ambient Electronic
124918,She Does Her Best (feat. Small Colin),Six Umbrellas,The Psychedelic And,4,Psychedelic
124971,AVIATION CRAB ORCHESTRA (KOPER BUSKING),ODOR BABY,AVIATION CRAB ORCHESTRA (AN EPIC SAGA),10,Noise
124992,Intro,Let Me Crazy,Eponymosity,1,"Post-Punk, Surf, Hardcore"
124996,Life's A Beach,Let Me Crazy,Eponymosity,5,Post-Punk
125001,899 Seconds,Let Me Crazy,Eponymosity,10,Post-Punk
125002,Maiden Voyage,Let Me Crazy,Eponymosity,11,Post-Punk
125003,Thanks A Million,Let Me Crazy,Eponymosity,12,Post-Punk
125004,Outro,Let Me Crazy,Eponymosity,13,Post-Punk
125154,Hipster's Call,Gorowski,The Gorowski Archives (2005-2015),8,Electronic
125156,Big Fatty,Gorowski,The Gorowski Archives (2005-2015),10,Electronic
125157,The Far Land,Gorowski,The Gorowski Archives (2005-2015),11,Electronic
125158,Rhubarb,Gorowski,The Gorowski Archives (2005-2015),12,Electronic
125159,Reel Life,Gorowski,The Gorowski Archives (2005-2015),13,Electronic
125160,Stargate Pumpin,Gorowski,The Gorowski Archives (2005-2015),14,Electronic
125161,Love Is All,Gorowski,The Gorowski Archives (2005-2015),15,Electronic
125182,Loose Fur,Derek Clegg,Loose Fur - The Best of Derek Clegg,1,Folk
125183,Marvelous,Derek Clegg,Loose Fur - The Best of Derek Clegg,2,Folk
125185,Life Unfolds,Derek Clegg,Loose Fur - The Best of Derek Clegg,4,Folk
125186,Summer,Derek Clegg,Loose Fur - The Best of Derek Clegg,5,Folk
125187,Too Late,Derek Clegg,Loose Fur - The Best of Derek Clegg,6,Folk
125188,Be Free,Derek Clegg,Loose Fur - The Best of Derek Clegg,7,Folk
125189,I'd Rather Take the Old Way,Derek Clegg,Loose Fur - The Best of Derek Clegg,8,Folk
125190,Lucky,Derek Clegg,Loose Fur - The Best of Derek Clegg,9,Folk
125191,Alive,Derek Clegg,Loose Fur - The Best of Derek Clegg,10,Folk
125192,The Mountains Will Collide,Derek Clegg,Loose Fur - The Best of Derek Clegg,11,Folk
125193,Fall In Love Again,Derek Clegg,Loose Fur - The Best of Derek Clegg,12,Folk
125194,Found It All,Derek Clegg,Loose Fur - The Best of Derek Clegg,13,Folk
125195,Deck Of Cards,Derek Clegg,Loose Fur - The Best of Derek Clegg,14,Folk
125196,Who We Are,Derek Clegg,Loose Fur - The Best of Derek Clegg,15,Folk
125237,Teo,Derek Baron,Palmillas,6,
125238,Palmillas,Derek Baron,Palmillas,7,
125239,Iglesia de Nuestra Señora de Fatima,Derek Baron,Palmillas,8,Field Recordings
125240,Allende,Derek Baron,Palmillas,9,Field Recordings
125286,Tonight (Beat Doctor edit),Redmann,Best Bytes Volume 3,5,Electro House
125287,Follow Me (edit),Pitchcraft,Best Bytes Volume 3,6,Electro House
125288,Lava Lamp (Blastculture 3:28AM remix),Phish Funk,Best Bytes Volume 3,7,House
125289,Sands Of Time,Psychadelik Pedestrian,Best Bytes Volume 3,8,Electronic
125291,The Piano Tune,Beat Doctor,Best Bytes Volume 3,10,Electro House
125293,Against The Grain (Phish Funk remix),Psychadelik Pedestrian,Best Bytes Volume 3,12,House
125298,Liquid Nitrogen,Psychadelik Pedestrian,Best Bytes Volume 3,17,Trip-Hop
125299,Organic (electric edit),Beat Doctor,Best Bytes Volume 3,18,Electro House
125312,Girl From The North,Dengue Fever,"Live on WFMU with Gaylord Fields, 9/20/2015",1,International
125313,No Sudden Moves,Dengue Fever,"Live on WFMU with Gaylord Fields, 9/20/2015",3,International
125314,Tokay,Dengue Fever,"Live on WFMU with Gaylord Fields, 9/20/2015",2,International
125315,Blacknote,JVS,Best Bytes Volume 3,19,Piano House
125333,trASh piANo 1,Martin Rach,Trash Piano,1,Noise
125337,traSH piaNO thEMe,Martin Rach,Trash Piano,4,Noise
125375,Climbing Up,Attic Ted,the ATTIC TEDland suite,6,weirdo carnival
125377,Hopper's Encore,Attic Ted,the ATTIC TEDland suite,8,Experimental Pop
125432,Haunted Beach Party,The Pandoras,"Live at WFMU's Monty Hall: Sep 13, 2015",1,Rock
125551,Cyber-nez-tiques,Marylin-Rambo,Qu'est ce que tu fais pour les balances,11,Punk
125612,Chain Link,Blue Dot Sessions,Quincy,2,Soundtrack
125614,Smooth Stone,Blue Dot Sessions,Quincy,1,Soundtrack
125616,Waypoint 7,Blue Dot Sessions,Quincy,5,Soundtrack
125617,Drifting Spade,Blue Dot Sessions,Caruthersville,0,Soundtrack
125618,Flitless,Blue Dot Sessions,Caruthersville,0,Soundtrack
125620,Likin,Blue Dot Sessions,Caruthersville,0,Soundtrack
125621,Tranceless,Blue Dot Sessions,Caruthersville,0,Soundtrack
125622,Interm,Blue Dot Sessions,Caruthersville,0,Soundtrack
125657,Demalion - Copper Halls,Blue Dot Sessions,Demalion,2,Soundtrack
125659,Demalion - Theme,Blue Dot Sessions,Demalion,1,Soundtrack
125680,Comma,Blue Dot Sessions,Codebreaker,0,Soundtrack
125681,Eventual Victory,Blue Dot Sessions,Codebreaker,0,Soundtrack
125721,Swims,Babe Parade,Lush,1,Synth Pop
125722,Stutter,Babe Parade,Lush,2,Synth Pop
125723,Vacation,Babe Parade,Lush,3,Synth Pop
125774,Bone Rattle,Atlantic Thrills,"Live on WFMU's Three Chord Monty with Joe Belock: Sep 7, 2015",1,Garage
125776,Vices / So Long,Atlantic Thrills,"Live on WFMU's Three Chord Monty with Joe Belock: Sep 7, 2015",3,Garage
125777,Bed Bugs,Atlantic Thrills,"Live on WFMU's Three Chord Monty with Joe Belock: Sep 7, 2015",4,Garage
125778,Weekend,Atlantic Thrills,"Live on WFMU's Three Chord Monty with Joe Belock: Sep 7, 2015",5,Garage
125779,Acid Rain,Atlantic Thrills,"Live on WFMU's Three Chord Monty with Joe Belock: Sep 7, 2015",6,Garage
125809,Alchemical,Blue Dot Sessions,Dorica,2,Soundtrack
125812,Marble Chase,Blue Dot Sessions,Dorica,4,Soundtrack
125813,Marble Transit,Blue Dot Sessions,Dorica,5,Soundtrack
125814,Shadow Play,Blue Dot Sessions,Dorica,6,Soundtrack
125815,Bouncing,Blue Dot Sessions,Intent,5,
125816,Grimmer,Blue Dot Sessions,Intent,4,
125817,Indirect,Blue Dot Sessions,Intent,2,
125818,Lowbrow,Blue Dot Sessions,Intent,0,
125819,Lubber,Blue Dot Sessions,Intent,6,
125820,Master,Blue Dot Sessions,Intent,1,
125821,Micro,Blue Dot Sessions,Intent,3,
125822,Slimm,Blue Dot Sessions,Intent,7,
125823,Delicious,Blue Dot Sessions,Towboat,2,Instrumental
125824,Festering,Blue Dot Sessions,Towboat,5,Instrumental
125825,Gondola Blue,Blue Dot Sessions,Towboat,3,Instrumental
125826,Theme,Blue Dot Sessions,Towboat,1,Instrumental
125827,Transit Alias,Blue Dot Sessions,Towboat,4,Instrumental
125999,Zon,Gorowski,The Gorowski Archives (2005-2015),2,Electronic
126014,Domina Transit,Blue Dot Sessions,Pecan Grove,5,Instrumental
126015,Flower,Blue Dot Sessions,Pecan Grove,2,Instrumental
126016,Midday,Blue Dot Sessions,Pecan Grove,3,Instrumental
126017,Pickers,Blue Dot Sessions,Pecan Grove,1,Instrumental
126018,Tripoli,Blue Dot Sessions,Pecan Grove,4,Instrumental
126047,I'm Eating Plastic,Neutral Fixation,"Live on WFMU's Infinite Distortion, 9/19/2015",7,Punk
126055,Temporal Parallax,Dolores Catherino,Temporal Parallax,0,
126102,Conscience Down,No Lala,No Lala,0,Soundtrack
126103,Extra Pay,No Lala,No Lala,0,Soundtrack
126104,Just Fine,No Lala,No Lala,0,Soundtrack
126105,Nice,No Lala,No Lala,0,Soundtrack
126180,Heavy Falling Feather,Joao Picoito,Omission,1,Soundtrack
126181,Hope,Joao Picoito,Omission,2,Electronic
126182,Funkymeter,Joao Picoito,Omission,3,Electronic
126183,The Rise and The Fall,Joao Picoito,Omission,4,Electronic
126185,Third Floor,Joao Picoito,Omission,6,Electronic
126186,Frustration,Joao Picoito,Omission,7,Electronic
126187,Palavras do Silencio,Joao Picoito,Omission,8,Electronic
126188,Just Dream,Joao Picoito,Omission,9,Electronic
126189,Joy,Joao Picoito,Omission,10,Electronic
126214,Andelo,Blue Dot Sessions,Pacha Faro,7,Soundtrack
126215,Cab Ride,Blue Dot Sessions,Pacha Faro,1,Soundtrack
126216,Cach,Blue Dot Sessions,Pacha Faro,6,Soundtrack
126217,Helado,Blue Dot Sessions,Pacha Faro,2,Soundtrack
126218,La Focsa,Blue Dot Sessions,Pacha Faro,5,Soundtrack
126219,Minutes,Blue Dot Sessions,Pacha Faro,3,Soundtrack
126220,Monder,Blue Dot Sessions,Pacha Faro,4,Soundtrack
126221,Naram​-​Sin,Ø+yn + GMC,Popolus Ajeno,1,
126223,Cumbia Masonica,Ø+yn + GMC,Popolus Ajeno,3,
126224,Estela Tractus,Ø+yn + GMC,Popolus Ajeno,4,
126225,Medusa Mayorina,Ø+yn + GMC,Popolus Ajeno,5,
126226,الغول,Ø+yn + GMC,Popolus Ajeno,6,
126227,La Barcaza,Ø+yn + GMC,Popolus Ajeno,7,
126229,Javan,Blue Dot Sessions,Textiles,3,Soundtrack
126230,Mosic,Blue Dot Sessions,Textiles,4,Soundtrack
126231,Silky,Blue Dot Sessions,Textiles,5,Soundtrack
126232,Thread Indigo,Blue Dot Sessions,Textiles,1,Soundtrack
126233,Thread Magenta,Blue Dot Sessions,Textiles,2,Soundtrack
126234,Three for Julia,Blue Dot Sessions,Textiles,6,Soundtrack
126240,Speaking in Hushed Tones,Squire Tuck,Songs From Another Time,1,Indy Rock
126241,Walking in the Boots of Old Cowboys,Squire Tuck,Songs From Another Time,2,Indy Rock
126242,What Happened to the Way We Were?,Squire Tuck,Songs From Another Time,3,Indy Rock
126243,"Wherever You Are, Whatever You Do, Please Remember Me As I Do You?",Squire Tuck,Songs From Another Time,4,Indy Rock
126276,Lights Out,Blue Dot Sessions,Textiles Caramb,6,Soundtrack
126283,On Three Legs,Blue Dot Sessions,Textile Caramb,4,Soundtrack
126289,Thread Caramb,Blue Dot Sessions,Textiles Caramb,2,Soundtrack
126290,Thread Ceylon,Blue Dot Sessions,Textiles Caramb,2,Soundtrack
126291,Thread Jessup,Blue Dot Sessions,Textiles Caramb,3,Soundtrack
126292,Universal Warrior (Special Edition),Gorowski,The Gorowski Archives (2005-2015),1,Electronic
126294,Sheffield Hall,Andy G. Cohen,Layers,2,Shoegaze
126295,Living on the Wind,Andy G. Cohen,Layers,3,
126297,Sprocket,Andy G. Cohen,Layers,5,Post-Rock
126300,Scramby Eggs,Andy G. Cohen,Layers,8,Post-Rock
126316,Humajataritee,Janneh,In Acoustics,1,Ambient
126317,Silent Passing,Janneh,In Acoustics,2,Ambient
126318,Jeemo,Janneh,In Acoustics,3,Ambient
126319,Distress Call,Janneh,In Acoustics,4,Ambient
126320,Juha's Kantele,Janneh,In Acoustics,5,Ambient
126321,Kiitos,Janneh,In Acoustics,6,Ambient
126354,birthday,Boonesboro,New Eyes,3,Popped 
126357,wuzzah monster,Boonesboro,New Eyes,4,Popcorn
126362,deathstar,Boonesboro,New Eyes,9,Popcorn
126398,Spirituals,Shy Kids,Lofty !,1,Experimental Pop
126400,Terminally in Love With You,Shy Kids,Lofty !,3,Experimental Pop
126401,Flow Thru Another,Shy Kids,Lofty !,4,Experimental Pop
126402,Baldwin,Shy Kids,Lofty !,5,Experimental Pop
126403,Forest Friends,Shy Kids,Lofty !,6,Experimental Pop
126404,Which Wine?,Shy Kids,Lofty !,7,Experimental Pop
126405,® o c k e t s,Shy Kids,Lofty !,8,Experimental Pop
126406,Noodie,Shy Kids,Lofty !,9,Experimental Pop
126407,Junk Mail,Shy Kids,Lofty !,10,Experimental Pop
126408,A Simple Shroud,Blue Dot Sessions,Ray Catcher,4,Instrumental
126409,Catcher Textile,Blue Dot Sessions,Ray Catcher,5,Instrumental
126410,Chase and We Follow,Blue Dot Sessions,Ray Catcher,3,Instrumental
126411,Chromium Blush,Blue Dot Sessions,Ray Catcher,2,Instrumental
126412,Lesser Gods of Metal,Blue Dot Sessions,Ray Catcher,1,Instrumental
126413,Reflectors,Blue Dot Sessions,Ray Catcher,6,Instrumental
126414,Myrian,Blue Dot Sessions,Tyrano,2,Instrumental
126415,Pavement Hack,Blue Dot Sessions,Tyrano,3,Instrumental
126416,Stakes and Things,Blue Dot Sessions,Tyrano,4,Instrumental
126417,Tyrano Theme,Blue Dot Sessions,Tyrano,1,Instrumental
126425,First the bird fell,Shy and the Fight,First the bird fell,1,
126426,"Pick a subject, let's have an argument",Shy and the Fight,First the bird fell,2,
126427,Stop motion,Shy and the Fight,First the bird fell,3,
126428,Here the sea speaks in whispers,Shy and the Fight,First the bird fell,4,
126429,It's the end of the world... shhh don't tell the kids,Shy and the Fight,First the bird fell,5,
126430,-,Shy and the Fight,First the bird fell,6,
126431,I'd rather you lied,Shy and the Fight,First the bird fell,7,
126455,black walnut vigil,The John Barry Conception,Ballyhack pitzer,1,
126489,Friends All Around,Nate Maingard,The Wild land,8,
126490,Just Like You,Nate Maingard,The Wild land,9,
126491,I Will Devour,Nate Maingard,The Wild land,10,
126505,Anaximander Fragment,Anthony Donovan,An Appreciation,2,suRRism-Phonoethics
126506,Anakrosmix,Dave Fuglewicz,An Appreciation,3,Avant-Garde
126507,Okružen mrtvima (Hymne de Soleil),CROCODILE TEARS,An Appreciation,4,Avant-Garde
126508,Cultures All In Harmony,Hectic Head,An Appreciation,5,Avant-Garde
126510,Anakrousis,Lezet,An Appreciation,7,suRRism-Phonoethics
126512,Pythian Chant,Ophed,An Appreciation,9,suRRism-Phonoethics
126516,Ancient Greece Noise,Seiei Jack,An Appreciation,13,suRRism-Phonoethics
126519,Agia Kore,Autumna X Triage,An Appreciation,16,suRRism-Phonoethics
